comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|cordoba|Monturque|FO|1|0.13
andalucia|cordoba|Monturque|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|64|8.43
andalucia|cordoba|Monturque|IZQESP|0|0
andalucia|cordoba|Monturque|PP|222|29.24
andalucia|cordoba|Monturque|PSOE|351|46.24
andalucia|cordoba|Monturque|VOX|68|8.95
andalucia|cordoba|Monturque|SUMAR|15|1.97
andalucia|cordoba|Monturque|PODEMOS|3|0.39
andalucia|cordoba|Moriles|FO|6|0.4
andalucia|cordoba|Moriles|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|62|4.21
andalucia|cordoba|Moriles|IZQESP|1|0.06
andalucia|cordoba|Moriles|PP|582|39.53
andalucia|cordoba|Moriles|PSOE|655|44.49
andalucia|cordoba|Moriles|VOX|98|6.65
andalucia|cordoba|Moriles|SUMAR|21|1.42
andalucia|cordoba|Moriles|PODEMOS|8|0.54
andalucia|cordoba|Nueva Carteya|FO|3|0.16
andalucia|cordoba|Nueva Carteya|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|79|4.35
andalucia|cordoba|Nueva Carteya|IZQESP|0|0
andalucia|cordoba|Nueva Carteya|PP|337|18.56
andalucia|cordoba|Nueva Carteya|PSOE|631|34.76
andalucia|cordoba|Nueva Carteya|VOX|119|6.55
andalucia|cordoba|Nueva Carteya|SUMAR|553|30.46
andalucia|cordoba|Nueva Carteya|PODEMOS|34|1.87
andalucia|cordoba|Obejo|FO|4|0.51
andalucia|cordoba|Obejo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|61|7.78
andalucia|cordoba|Obejo|IZQESP|1|0.12
andalucia|cordoba|Obejo|PP|267|34.05
andalucia|cordoba|Obejo|PSOE|263|33.54
andalucia|cordoba|Obejo|VOX|100|12.75
andalucia|cordoba|Obejo|SUMAR|30|3.82
andalucia|cordoba|Obejo|PODEMOS|23|2.93
andalucia|cordoba|Palenciana|FO|1|0.16
andalucia|cordoba|Palenciana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|32|5.15
andalucia|cordoba|Palenciana|IZQESP|1|0.16
andalucia|cordoba|Palenciana|PP|228|36.71
andalucia|cordoba|Palenciana|PSOE|281|45.24
andalucia|cordoba|Palenciana|VOX|42|6.76
andalucia|cordoba|Palenciana|SUMAR|18|2.89
andalucia|cordoba|Palenciana|PODEMOS|6|0.96
andalucia|cordoba|Palma del Río|FO|26|0.33
andalucia|cordoba|Palma del Río|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|360|4.62
andalucia|cordoba|Palma del Río|IZQESP|7|0.08
andalucia|cordoba|Palma del Río|PP|2.944|37.82
andalucia|cordoba|Palma del Río|PSOE|2.917|37.47
andalucia|cordoba|Palma del Río|VOX|656|8.42
andalucia|cordoba|Palma del Río|SUMAR|441|5.66
andalucia|cordoba|Palma del Río|PODEMOS|146|1.87
andalucia|cordoba|Pedro Abad|FO|3|0.25
andalucia|cordoba|Pedro Abad|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|27|2.26
andalucia|cordoba|Pedro Abad|IZQESP|0|0
andalucia|cordoba|Pedro Abad|PP|443|37.16
andalucia|cordoba|Pedro Abad|PSOE|427|35.82
andalucia|cordoba|Pedro Abad|VOX|91|7.63
andalucia|cordoba|Pedro Abad|SUMAR|146|12.24
andalucia|cordoba|Pedro Abad|PODEMOS|31|2.6
