comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Bédar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|2.61
andalucia|almeria|Bédar|IZQESP|0|0
andalucia|almeria|Bédar|PP|57|29.84
andalucia|almeria|Bédar|PSOE|79|41.36
andalucia|almeria|Bédar|VOX|36|18.84
andalucia|almeria|Bédar|SUMAR|4|2.09
andalucia|almeria|Bédar|PODEMOS|1|0.52
andalucia|almeria|Beires|FO|0|0
andalucia|almeria|Beires|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.16
andalucia|almeria|Beires|IZQESP|0|0
andalucia|almeria|Beires|PP|43|50
andalucia|almeria|Beires|PSOE|22|25.58
andalucia|almeria|Beires|VOX|16|18.6
andalucia|almeria|Beires|SUMAR|1|1.16
andalucia|almeria|Beires|PODEMOS|1|1.16
andalucia|almeria|Benahadux|FO|10|0.58
andalucia|almeria|Benahadux|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|148|8.7
andalucia|almeria|Benahadux|IZQESP|1|0.05
andalucia|almeria|Benahadux|PP|620|36.44
andalucia|almeria|Benahadux|PSOE|481|28.27
andalucia|almeria|Benahadux|VOX|324|19.04
andalucia|almeria|Benahadux|SUMAR|47|2.76
andalucia|almeria|Benahadux|PODEMOS|22|1.29
andalucia|almeria|Benitagla|FO|1|2.43
andalucia|almeria|Benitagla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4.87
andalucia|almeria|Benitagla|IZQESP|0|0
andalucia|almeria|Benitagla|PP|16|39.02
andalucia|almeria|Benitagla|PSOE|8|19.51
andalucia|almeria|Benitagla|VOX|10|24.39
andalucia|almeria|Benitagla|SUMAR|0|0
andalucia|almeria|Benitagla|PODEMOS|2|4.87
andalucia|almeria|Benizalón|FO|0|0
andalucia|almeria|Benizalón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|8.6
andalucia|almeria|Benizalón|IZQESP|0|0
andalucia|almeria|Benizalón|PP|48|51.61
andalucia|almeria|Benizalón|PSOE|20|21.5
andalucia|almeria|Benizalón|VOX|14|15.05
andalucia|almeria|Benizalón|SUMAR|0|0
andalucia|almeria|Benizalón|PODEMOS|1|1.07
andalucia|almeria|Bentarique|FO|0|0
andalucia|almeria|Bentarique|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|3.62
andalucia|almeria|Bentarique|IZQESP|0|0
andalucia|almeria|Bentarique|PP|34|24.63
andalucia|almeria|Bentarique|PSOE|82|59.42
andalucia|almeria|Bentarique|VOX|6|4.34
andalucia|almeria|Bentarique|SUMAR|4|2.89
andalucia|almeria|Bentarique|PODEMOS|2|1.44
andalucia|almeria|Berja|FO|12|0.31
andalucia|almeria|Berja|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|212|5.59
andalucia|almeria|Berja|IZQESP|4|0.1
andalucia|almeria|Berja|PP|1.639|43.25
andalucia|almeria|Berja|PSOE|1.136|29.98
