comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|sevilla|Casariche|PP|308|15.72
andalucia|sevilla|Casariche|PSOE|687|35.06
andalucia|sevilla|Casariche|VOX|76|3.87
andalucia|sevilla|Casariche|SUMAR|713|36.39
andalucia|sevilla|Casariche|PODEMOS|49|2.5
andalucia|sevilla|Castilblanco de los Arroyos|FO|1|0.06
andalucia|sevilla|Castilblanco de los Arroyos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|77|5.19
andalucia|sevilla|Castilblanco de los Arroyos|IZQESP|1|0.06
andalucia|sevilla|Castilblanco de los Arroyos|PP|461|31.08
andalucia|sevilla|Castilblanco de los Arroyos|PSOE|530|35.73
andalucia|sevilla|Castilblanco de los Arroyos|VOX|154|10.38
andalucia|sevilla|Castilblanco de los Arroyos|SUMAR|121|8.15
andalucia|sevilla|Castilblanco de los Arroyos|PODEMOS|53|3.57
andalucia|sevilla|Castilleja de Guzmán|FO|4|0.3
andalucia|sevilla|Castilleja de Guzmán|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|96|7.2
andalucia|sevilla|Castilleja de Guzmán|IZQESP|5|0.37
andalucia|sevilla|Castilleja de Guzmán|PP|394|29.55
andalucia|sevilla|Castilleja de Guzmán|PSOE|488|36.6
andalucia|sevilla|Castilleja de Guzmán|VOX|122|9.15
andalucia|sevilla|Castilleja de Guzmán|SUMAR|78|5.85
andalucia|sevilla|Castilleja de Guzmán|PODEMOS|60|4.5
andalucia|sevilla|Castilleja de la Cuesta|FO|21|0.32
andalucia|sevilla|Castilleja de la Cuesta|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|433|6.74
andalucia|sevilla|Castilleja de la Cuesta|IZQESP|14|0.21
andalucia|sevilla|Castilleja de la Cuesta|PP|2.160|33.66
andalucia|sevilla|Castilleja de la Cuesta|PSOE|2.348|36.59
andalucia|sevilla|Castilleja de la Cuesta|VOX|588|9.16
andalucia|sevilla|Castilleja de la Cuesta|SUMAR|360|5.61
andalucia|sevilla|Castilleja de la Cuesta|PODEMOS|208|3.24
andalucia|sevilla|Castilleja del Campo|FO|1|0.36
andalucia|sevilla|Castilleja del Campo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|15|5.47
andalucia|sevilla|Castilleja del Campo|IZQESP|0|0
andalucia|sevilla|Castilleja del Campo|PP|75|27.37
andalucia|sevilla|Castilleja del Campo|PSOE|123|44.89
andalucia|sevilla|Castilleja del Campo|VOX|31|11.31
andalucia|sevilla|Castilleja del Campo|SUMAR|17|6.2
andalucia|sevilla|Castilleja del Campo|PODEMOS|4|1.45
andalucia|sevilla|Cazalla de la Sierra|FO|2|0.12
andalucia|sevilla|Cazalla de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|78|5.02
andalucia|sevilla|Cazalla de la Sierra|IZQESP|2|0.12
andalucia|sevilla|Cazalla de la Sierra|PP|547|35.22
andalucia|sevilla|Cazalla de la Sierra|PSOE|675|43.46
andalucia|sevilla|Cazalla de la Sierra|VOX|106|6.82
andalucia|sevilla|Cazalla de la Sierra|SUMAR|47|3.02
andalucia|sevilla|Cazalla de la Sierra|PODEMOS|40|2.57
andalucia|sevilla|Constantina|FO|1|0.04
andalucia|sevilla|Constantina|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|81|3.67
andalucia|sevilla|Constantina|IZQESP|2|0.09
andalucia|sevilla|Constantina|PP|890|40.34
andalucia|sevilla|Constantina|PSOE|926|41.97
andalucia|sevilla|Constantina|VOX|200|9.06
andalucia|sevilla|Constantina|SUMAR|30|1.35
andalucia|sevilla|Constantina|PODEMOS|21|0.95
andalucia|sevilla|Coria del Río|FO|39|0.41
andalucia|sevilla|Coria del Río|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|619|6.52
andalucia|sevilla|Coria del Río|IZQESP|21|0.22
andalucia|sevilla|Coria del Río|PP|2.397|25.28
andalucia|sevilla|Coria del Río|PSOE|3.649|38.49
andalucia|sevilla|Coria del Río|VOX|981|10.34
andalucia|sevilla|Coria del Río|SUMAR|477|5.03
andalucia|sevilla|Coria del Río|PODEMOS|243|2.56
andalucia|sevilla|Coripe|FO|4|0.8
andalucia|sevilla|Coripe|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|14|2.81
andalucia|sevilla|Coripe|IZQESP|0|0
andalucia|sevilla|Coripe|PP|192|38.63
andalucia|sevilla|Coripe|PSOE|229|46.07
andalucia|sevilla|Coripe|VOX|30|6.03
andalucia|sevilla|Coripe|SUMAR|12|2.41
andalucia|sevilla|Coripe|PODEMOS|1|0.2
andalucia|sevilla|Dos Hermanas|FO|194|0.38
andalucia|sevilla|Dos Hermanas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4.104|8.23
andalucia|sevilla|Dos Hermanas|IZQESP|121|0.24
andalucia|sevilla|Dos Hermanas|PP|15.372|30.83
andalucia|sevilla|Dos Hermanas|PSOE|17.058|34.21
andalucia|sevilla|Dos Hermanas|VOX|5.314|10.66
andalucia|sevilla|Dos Hermanas|SUMAR|3.036|6.09
andalucia|sevilla|Dos Hermanas|PODEMOS|1.829|3.66
andalucia|sevilla|Écija|FO|40|0.27
