comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|huelva|La Granada de Río-Tinto|SUMAR|1|1.16
andalucia|huelva|La Granada de Río-Tinto|PODEMOS|0|0
andalucia|huelva|La Nava|FO|0|0
andalucia|huelva|La Nava|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|5.26
andalucia|huelva|La Nava|IZQESP|0|0
andalucia|huelva|La Nava|PP|35|26.31
andalucia|huelva|La Nava|PSOE|69|51.87
andalucia|huelva|La Nava|VOX|14|10.52
andalucia|huelva|La Nava|SUMAR|2|1.5
andalucia|huelva|La Nava|PODEMOS|2|1.5
andalucia|huelva|La Palma del Condado|FO|12|0.31
andalucia|huelva|La Palma del Condado|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|180|4.7
andalucia|huelva|La Palma del Condado|IZQESP|7|0.18
andalucia|huelva|La Palma del Condado|PP|1.913|49.97
andalucia|huelva|La Palma del Condado|PSOE|990|25.86
andalucia|huelva|La Palma del Condado|VOX|503|13.14
andalucia|huelva|La Palma del Condado|SUMAR|55|1.43
andalucia|huelva|La Palma del Condado|PODEMOS|37|0.96
andalucia|huelva|La Zarza-Perrunal|FO|0|0
andalucia|huelva|La Zarza-Perrunal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|1.19
andalucia|huelva|La Zarza-Perrunal|IZQESP|0|0
andalucia|huelva|La Zarza-Perrunal|PP|83|16.5
andalucia|huelva|La Zarza-Perrunal|PSOE|330|65.6
andalucia|huelva|La Zarza-Perrunal|VOX|35|6.95
andalucia|huelva|La Zarza-Perrunal|SUMAR|33|6.56
andalucia|huelva|La Zarza-Perrunal|PODEMOS|9|1.78
andalucia|huelva|Lepe|FO|9|0.12
andalucia|huelva|Lepe|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|398|5.51
andalucia|huelva|Lepe|IZQESP|4|0.05
andalucia|huelva|Lepe|PP|3.564|49.41
andalucia|huelva|Lepe|PSOE|1.674|23.21
andalucia|huelva|Lepe|VOX|1.013|14.04
andalucia|huelva|Lepe|SUMAR|135|1.87
andalucia|huelva|Lepe|PODEMOS|84|1.16
