comunidad|provincia|municipio|partido|votos|porcentaje
canarias|laspalmas|Telde|SUMAR|1.694|4.92
canarias|laspalmas|Telde|PODEMOS|1.067|3.1
canarias|laspalmas|Teror|FO|12|0.23
canarias|laspalmas|Teror|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|297|5.84
canarias|laspalmas|Teror|IZQESP|4|0.07
canarias|laspalmas|Teror|PP|1.695|33.38
canarias|laspalmas|Teror|PSOE|1.629|32.08
canarias|laspalmas|Teror|VOX|607|11.95
canarias|laspalmas|Teror|SUMAR|193|3.8
canarias|laspalmas|Teror|PODEMOS|155|3.05
canarias|laspalmas|Tías|FO|11|0.28
canarias|laspalmas|Tías|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|225|5.79
canarias|laspalmas|Tías|IZQESP|8|0.2
canarias|laspalmas|Tías|PP|1.406|36.22
canarias|laspalmas|Tías|PSOE|1.211|31.2
canarias|laspalmas|Tías|VOX|435|11.2
canarias|laspalmas|Tías|SUMAR|109|2.8
canarias|laspalmas|Tías|PODEMOS|148|3.81
canarias|laspalmas|Tinajo|FO|6|0.34
canarias|laspalmas|Tinajo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|88|5
canarias|laspalmas|Tinajo|IZQESP|2|0.11
canarias|laspalmas|Tinajo|PP|454|25.83
canarias|laspalmas|Tinajo|PSOE|444|25.27
canarias|laspalmas|Tinajo|VOX|151|8.59
canarias|laspalmas|Tinajo|SUMAR|42|2.39
canarias|laspalmas|Tinajo|PODEMOS|45|2.56
canarias|laspalmas|Tuineje|FO|10|0.29
canarias|laspalmas|Tuineje|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|211|6.17
canarias|laspalmas|Tuineje|IZQESP|6|0.17
canarias|laspalmas|Tuineje|PP|1.012|29.63
canarias|laspalmas|Tuineje|PSOE|963|28.19
canarias|laspalmas|Tuineje|VOX|329|9.63
canarias|laspalmas|Tuineje|SUMAR|97|2.84
canarias|laspalmas|Tuineje|PODEMOS|116|3.39
canarias|laspalmas|Valleseco|FO|5|0.3
canarias|laspalmas|Valleseco|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|50|3.03
canarias|laspalmas|Valleseco|IZQESP|0|0
canarias|laspalmas|Valleseco|PP|741|45.01
canarias|laspalmas|Valleseco|PSOE|500|30.37
canarias|laspalmas|Valleseco|VOX|129|7.83
canarias|laspalmas|Valleseco|SUMAR|57|3.46
canarias|laspalmas|Valleseco|PODEMOS|38|2.3
canarias|laspalmas|Valsequillo de Gran Canaria|FO|4|0.11
canarias|laspalmas|Valsequillo de Gran Canaria|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|299|8.25
canarias|laspalmas|Valsequillo de Gran Canaria|IZQESP|0|0
canarias|laspalmas|Valsequillo de Gran Canaria|PP|1.210|33.42
canarias|laspalmas|Valsequillo de Gran Canaria|PSOE|874|24.14
canarias|laspalmas|Valsequillo de Gran Canaria|VOX|571|15.77
canarias|laspalmas|Valsequillo de Gran Canaria|SUMAR|183|5.05
canarias|laspalmas|Valsequillo de Gran Canaria|PODEMOS|121|3.34
canarias|laspalmas|Vega de San Mateo|FO|4|0.13
canarias|laspalmas|Vega de San Mateo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|143|4.84
canarias|laspalmas|Vega de San Mateo|IZQESP|4|0.13
canarias|laspalmas|Vega de San Mateo|PP|931|31.55
canarias|laspalmas|Vega de San Mateo|PSOE|899|30.47
canarias|laspalmas|Vega de San Mateo|VOX|418|14.16
canarias|laspalmas|Vega de San Mateo|SUMAR|130|4.4
canarias|laspalmas|Vega de San Mateo|PODEMOS|69|2.33
canarias|laspalmas|Yaiza|FO|13|0.48
canarias|laspalmas|Yaiza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|160|5.96
canarias|laspalmas|Yaiza|IZQESP|1|0.03
canarias|laspalmas|Yaiza|PP|800|29.81
canarias|laspalmas|Yaiza|PSOE|825|30.74
canarias|laspalmas|Yaiza|VOX|365|13.6
canarias|laspalmas|Yaiza|SUMAR|104|3.87
canarias|laspalmas|Yaiza|PODEMOS|72|2.68
