comunidad|provincia|municipio|partido|votos|porcentaje
cantabria|cantabria|Comillas|PODEMOS|33|3.42
cantabria|cantabria|Corvera de Toranzo|FO|5|0.54
cantabria|cantabria|Corvera de Toranzo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|62|6.79
cantabria|cantabria|Corvera de Toranzo|IZQESP|5|0.54
cantabria|cantabria|Corvera de Toranzo|PP|411|45.01
cantabria|cantabria|Corvera de Toranzo|PSOE|225|24.64
cantabria|cantabria|Corvera de Toranzo|VOX|147|16.1
cantabria|cantabria|Corvera de Toranzo|SUMAR|10|1.09
cantabria|cantabria|Corvera de Toranzo|PODEMOS|24|2.62
cantabria|cantabria|El Astillero|FO|44|0.58
cantabria|cantabria|El Astillero|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|511|6.8
cantabria|cantabria|El Astillero|IZQESP|24|0.31
cantabria|cantabria|El Astillero|PP|2.597|34.58
cantabria|cantabria|El Astillero|PSOE|2.665|35.49
cantabria|cantabria|El Astillero|VOX|710|9.45
cantabria|cantabria|El Astillero|SUMAR|275|3.66
cantabria|cantabria|El Astillero|PODEMOS|200|2.66
cantabria|cantabria|Entrambasaguas|FO|15|0.65
cantabria|cantabria|Entrambasaguas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|170|7.37
cantabria|cantabria|Entrambasaguas|IZQESP|2|0.08
cantabria|cantabria|Entrambasaguas|PP|1.116|48.39
cantabria|cantabria|Entrambasaguas|PSOE|510|22.11
cantabria|cantabria|Entrambasaguas|VOX|269|11.66
cantabria|cantabria|Entrambasaguas|SUMAR|73|3.16
cantabria|cantabria|Entrambasaguas|PODEMOS|56|2.42
cantabria|cantabria|Escalante|FO|0|0
cantabria|cantabria|Escalante|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|30|6.94
cantabria|cantabria|Escalante|IZQESP|0|0
cantabria|cantabria|Escalante|PP|215|49.76
cantabria|cantabria|Escalante|PSOE|107|24.76
cantabria|cantabria|Escalante|VOX|50|11.57
cantabria|cantabria|Escalante|SUMAR|12|2.77
cantabria|cantabria|Escalante|PODEMOS|8|1.85
cantabria|cantabria|Guriezo|FO|7|0.8
cantabria|cantabria|Guriezo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|52|5.95
cantabria|cantabria|Guriezo|IZQESP|1|0.11
cantabria|cantabria|Guriezo|PP|330|37.8
cantabria|cantabria|Guriezo|PSOE|324|37.11
cantabria|cantabria|Guriezo|VOX|65|7.44
cantabria|cantabria|Guriezo|SUMAR|18|2.06
cantabria|cantabria|Guriezo|PODEMOS|21|2.4
cantabria|cantabria|Hazas de Cesto|FO|4|0.52
cantabria|cantabria|Hazas de Cesto|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|42|5.51
cantabria|cantabria|Hazas de Cesto|IZQESP|1|0.13
cantabria|cantabria|Hazas de Cesto|PP|372|48.81
cantabria|cantabria|Hazas de Cesto|PSOE|167|21.91
cantabria|cantabria|Hazas de Cesto|VOX|117|15.35
cantabria|cantabria|Hazas de Cesto|SUMAR|16|2.09
cantabria|cantabria|Hazas de Cesto|PODEMOS|15|1.96
cantabria|cantabria|Hermandad de Campoo de Suso|FO|0|0
cantabria|cantabria|Hermandad de Campoo de Suso|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|38|4.37
cantabria|cantabria|Hermandad de Campoo de Suso|IZQESP|0|0
cantabria|cantabria|Hermandad de Campoo de Suso|PP|417|48.04
cantabria|cantabria|Hermandad de Campoo de Suso|PSOE|211|24.3
cantabria|cantabria|Hermandad de Campoo de Suso|VOX|136|15.66
cantabria|cantabria|Hermandad de Campoo de Suso|SUMAR|22|2.53
cantabria|cantabria|Hermandad de Campoo de Suso|PODEMOS|10|1.15
cantabria|cantabria|Herrerías|FO|0|0
cantabria|cantabria|Herrerías|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|2.84
cantabria|cantabria|Herrerías|IZQESP|1|0.35
cantabria|cantabria|Herrerías|PP|122|43.41
cantabria|cantabria|Herrerías|PSOE|108|38.43
cantabria|cantabria|Herrerías|VOX|22|7.82
cantabria|cantabria|Herrerías|SUMAR|10|3.55
cantabria|cantabria|Herrerías|PODEMOS|2|0.71
cantabria|cantabria|Lamasón|FO|0|0
cantabria|cantabria|Lamasón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|3.09
cantabria|cantabria|Lamasón|IZQESP|0|0
cantabria|cantabria|Lamasón|PP|49|50.51
cantabria|cantabria|Lamasón|PSOE|15|15.46
cantabria|cantabria|Lamasón|VOX|22|22.68
cantabria|cantabria|Lamasón|SUMAR|4|4.12
cantabria|cantabria|Lamasón|PODEMOS|0|0
cantabria|cantabria|Laredo|FO|16|0.31
cantabria|cantabria|Laredo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|185|3.64
cantabria|cantabria|Laredo|IZQESP|11|0.21
cantabria|cantabria|Laredo|PP|2.265|44.58
cantabria|cantabria|Laredo|PSOE|1.718|33.81
cantabria|cantabria|Laredo|VOX|394|7.75
cantabria|cantabria|Laredo|SUMAR|145|2.85
cantabria|cantabria|Laredo|PODEMOS|145|2.85
cantabria|cantabria|Las Rozas de Valdearroyo|FO|0|0
cantabria|cantabria|Las Rozas de Valdearroyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|2.43
cantabria|cantabria|Las Rozas de Valdearroyo|IZQESP|0|0
cantabria|cantabria|Las Rozas de Valdearroyo|PP|44|35.77
cantabria|cantabria|Las Rozas de Valdearroyo|PSOE|42|34.14
cantabria|cantabria|Las Rozas de Valdearroyo|VOX|20|16.26
cantabria|cantabria|Las Rozas de Valdearroyo|SUMAR|2|1.62
cantabria|cantabria|Las Rozas de Valdearroyo|PODEMOS|9|7.31
cantabria|cantabria|Liendo|FO|2|0.32
cantabria|cantabria|Liendo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|25|4.11
cantabria|cantabria|Liendo|IZQESP|0|0
cantabria|cantabria|Liendo|PP|267|43.98
cantabria|cantabria|Liendo|PSOE|189|31.13
cantabria|cantabria|Liendo|VOX|57|9.39
cantabria|cantabria|Liendo|SUMAR|25|4.11
cantabria|cantabria|Liendo|PODEMOS|10|1.64
cantabria|cantabria|Liérganes|FO|1|0.08
cantabria|cantabria|Liérganes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|46|4.02
cantabria|cantabria|Liérganes|IZQESP|3|0.26
cantabria|cantabria|Liérganes|PP|564|49.34
cantabria|cantabria|Liérganes|PSOE|333|29.13
cantabria|cantabria|Liérganes|VOX|96|8.39
cantabria|cantabria|Liérganes|SUMAR|45|3.93
cantabria|cantabria|Liérganes|PODEMOS|24|2.09
cantabria|cantabria|Limpias|FO|2|0.25
cantabria|cantabria|Limpias|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|41|5.14
cantabria|cantabria|Limpias|IZQESP|0|0
cantabria|cantabria|Limpias|PP|322|40.4
cantabria|cantabria|Limpias|PSOE|143|17.94
cantabria|cantabria|Limpias|VOX|71|8.9
cantabria|cantabria|Limpias|SUMAR|36|4.51
cantabria|cantabria|Limpias|PODEMOS|38|4.76
cantabria|cantabria|Los Corrales de Buelna|FO|16|0.33
cantabria|cantabria|Los Corrales de Buelna|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|208|4.3
cantabria|cantabria|Los Corrales de Buelna|IZQESP|8|0.16
cantabria|cantabria|Los Corrales de Buelna|PP|1.836|38.02
