comunidad|provincia|municipio|partido|votos|porcentaje
cyl|leon|Camponaraya|FO|4|0.23
cyl|leon|Camponaraya|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|56|3.33
cyl|leon|Camponaraya|IZQESP|2|0.11
cyl|leon|Camponaraya|PP|524|31.24
cyl|leon|Camponaraya|PSOE|778|46.39
cyl|leon|Camponaraya|VOX|123|7.33
cyl|leon|Camponaraya|SUMAR|75|4.47
cyl|leon|Camponaraya|PODEMOS|46|2.74
cyl|leon|Candín|FO|0|0
cyl|leon|Candín|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1.53
cyl|leon|Candín|IZQESP|0|0
cyl|leon|Candín|PP|48|36.92
cyl|leon|Candín|PSOE|66|50.76
cyl|leon|Candín|VOX|2|1.53
cyl|leon|Candín|SUMAR|4|3.07
cyl|leon|Candín|PODEMOS|6|4.61
cyl|leon|Cármenes|FO|2|1.12
cyl|leon|Cármenes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|6.77
cyl|leon|Cármenes|IZQESP|0|0
cyl|leon|Cármenes|PP|87|49.15
cyl|leon|Cármenes|PSOE|46|25.98
cyl|leon|Cármenes|VOX|10|5.64
cyl|leon|Cármenes|SUMAR|9|5.08
cyl|leon|Cármenes|PODEMOS|4|2.25
cyl|leon|Carracedelo|FO|6|0.37
cyl|leon|Carracedelo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|36|2.25
cyl|leon|Carracedelo|IZQESP|0|0
cyl|leon|Carracedelo|PP|686|42.92
cyl|leon|Carracedelo|PSOE|659|41.23
cyl|leon|Carracedelo|VOX|87|5.44
cyl|leon|Carracedelo|SUMAR|46|2.87
cyl|leon|Carracedelo|PODEMOS|35|2.19
cyl|leon|Carrizo|FO|3|0.27
cyl|leon|Carrizo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|62|5.71
cyl|leon|Carrizo|IZQESP|2|0.18
cyl|leon|Carrizo|PP|523|48.2
cyl|leon|Carrizo|PSOE|265|24.42
cyl|leon|Carrizo|VOX|163|15.02
cyl|leon|Carrizo|SUMAR|11|1.01
cyl|leon|Carrizo|PODEMOS|6|0.55
cyl|leon|Carrocera|FO|0|0
cyl|leon|Carrocera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|3.52
cyl|leon|Carrocera|IZQESP|1|0.44
cyl|leon|Carrocera|PP|81|35.68
cyl|leon|Carrocera|PSOE|80|35.24
cyl|leon|Carrocera|VOX|34|14.97
cyl|leon|Carrocera|SUMAR|6|2.64
cyl|leon|Carrocera|PODEMOS|4|1.76
cyl|leon|Carucedo|FO|0|0
cyl|leon|Carucedo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|1.87
cyl|leon|Carucedo|IZQESP|1|0.46
cyl|leon|Carucedo|PP|101|47.41
cyl|leon|Carucedo|PSOE|76|35.68
cyl|leon|Carucedo|VOX|16|7.51
cyl|leon|Carucedo|SUMAR|7|3.28
cyl|leon|Carucedo|PODEMOS|6|2.81
cyl|leon|Castilfalé|FO|0|0
cyl|leon|Castilfalé|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4.25
cyl|leon|Castilfalé|IZQESP|0|0
cyl|leon|Castilfalé|PP|22|46.8
cyl|leon|Castilfalé|PSOE|15|31.91
cyl|leon|Castilfalé|VOX|5|10.63
cyl|leon|Castilfalé|SUMAR|1|2.12
cyl|leon|Castilfalé|PODEMOS|1|2.12
cyl|leon|Castrillo de Cabrera|FO|0|0
cyl|leon|Castrillo de Cabrera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.43
cyl|leon|Castrillo de Cabrera|IZQESP|0|0
cyl|leon|Castrillo de Cabrera|PP|21|51.21
cyl|leon|Castrillo de Cabrera|PSOE|17|41.46
cyl|leon|Castrillo de Cabrera|VOX|1|2.43
cyl|leon|Castrillo de Cabrera|SUMAR|0|0
cyl|leon|Castrillo de Cabrera|PODEMOS|0|0
cyl|leon|Castrillo de la Valduerna|FO|0|0
cyl|leon|Castrillo de la Valduerna|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cyl|leon|Castrillo de la Valduerna|IZQESP|0|0
cyl|leon|Castrillo de la Valduerna|PP|37|51.38
cyl|leon|Castrillo de la Valduerna|PSOE|20|27.77
cyl|leon|Castrillo de la Valduerna|VOX|4|5.55
cyl|leon|Castrillo de la Valduerna|SUMAR|2|2.77
cyl|leon|Castrillo de la Valduerna|PODEMOS|4|5.55
cyl|leon|Castrocalbón|FO|2|0.43
cyl|leon|Castrocalbón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|1.96
cyl|leon|Castrocalbón|IZQESP|0|0
cyl|leon|Castrocalbón|PP|165|36.02
cyl|leon|Castrocalbón|PSOE|196|42.79
cyl|leon|Castrocalbón|VOX|53|11.57
cyl|leon|Castrocalbón|SUMAR|9|1.96
cyl|leon|Castrocalbón|PODEMOS|9|1.96
cyl|leon|Castrocontrigo|FO|0|0
cyl|leon|Castrocontrigo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|19|5.74
cyl|leon|Castrocontrigo|IZQESP|0|0
cyl|leon|Castrocontrigo|PP|157|47.43
cyl|leon|Castrocontrigo|PSOE|97|29.3
cyl|leon|Castrocontrigo|VOX|36|10.87
cyl|leon|Castrocontrigo|SUMAR|4|1.2
cyl|leon|Castrocontrigo|PODEMOS|4|1.2
cyl|leon|Castropodame|FO|3|0.44
cyl|leon|Castropodame|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|22|3.25
cyl|leon|Castropodame|IZQESP|1|0.14
cyl|leon|Castropodame|PP|268|39.64
cyl|leon|Castropodame|PSOE|273|40.38
cyl|leon|Castropodame|VOX|51|7.54
cyl|leon|Castropodame|SUMAR|13|1.92
cyl|leon|Castropodame|PODEMOS|31|4.58
cyl|leon|Castrotierra de Valmadrigal|FO|0|0
cyl|leon|Castrotierra de Valmadrigal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cyl|leon|Castrotierra de Valmadrigal|IZQESP|0|0
cyl|leon|Castrotierra de Valmadrigal|PP|30|52.63
cyl|leon|Castrotierra de Valmadrigal|PSOE|16|28.07
cyl|leon|Castrotierra de Valmadrigal|VOX|9|15.78
cyl|leon|Castrotierra de Valmadrigal|SUMAR|0|0
cyl|leon|Castrotierra de Valmadrigal|PODEMOS|0|0
cyl|leon|Cea|FO|0|0
cyl|leon|Cea|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cyl|leon|Cea|IZQESP|0|0
cyl|leon|Cea|PP|93|51.38
cyl|leon|Cea|PSOE|55|30.38
cyl|leon|Cea|VOX|21|11.6
cyl|leon|Cea|SUMAR|4|2.2
cyl|leon|Cea|PODEMOS|0|0
cyl|leon|Cebanico|FO|0|0
cyl|leon|Cebanico|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cyl|leon|Cebanico|IZQESP|0|0
cyl|leon|Cebanico|PP|25|33.78
