comunidad|provincia|municipio|partido|votos|porcentaje
aragon|teruel|Cañada Vellida|FO|0|0
aragon|teruel|Cañada Vellida|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Cañada Vellida|IZQESP|0|0
aragon|teruel|Cañada Vellida|PP|9|42.85
aragon|teruel|Cañada Vellida|PSOE|7|33.33
aragon|teruel|Cañada Vellida|VOX|0|0
aragon|teruel|Cañada Vellida|SUMAR|0|0
aragon|teruel|Cañada Vellida|PODEMOS|0|0
aragon|teruel|Cañizar del Olivar|FO|0|0
aragon|teruel|Cañizar del Olivar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Cañizar del Olivar|IZQESP|0|0
aragon|teruel|Cañizar del Olivar|PP|19|38.77
aragon|teruel|Cañizar del Olivar|PSOE|6|12.24
aragon|teruel|Cañizar del Olivar|VOX|9|18.36
aragon|teruel|Cañizar del Olivar|SUMAR|3|6.12
aragon|teruel|Cañizar del Olivar|PODEMOS|2|4.08
aragon|teruel|Cantavieja|FO|2|0.59
aragon|teruel|Cantavieja|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|3.25
aragon|teruel|Cantavieja|IZQESP|1|0.29
aragon|teruel|Cantavieja|PP|154|45.56
aragon|teruel|Cantavieja|PSOE|85|25.14
aragon|teruel|Cantavieja|VOX|23|6.8
aragon|teruel|Cantavieja|SUMAR|7|2.07
aragon|teruel|Cantavieja|PODEMOS|3|0.88
aragon|teruel|Cascante del Río|FO|0|0
aragon|teruel|Cascante del Río|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.08
aragon|teruel|Cascante del Río|IZQESP|0|0
aragon|teruel|Cascante del Río|PP|24|50
aragon|teruel|Cascante del Río|PSOE|9|18.75
aragon|teruel|Cascante del Río|VOX|9|18.75
aragon|teruel|Cascante del Río|SUMAR|0|0
aragon|teruel|Cascante del Río|PODEMOS|0|0
