comunidad|provincia|municipio|partido|votos|porcentaje
cataluna|barcelona|Calders|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|0.93
cataluna|barcelona|Calders|SUMAR|12|2.8
cataluna|barcelona|Calders|PODEMOS|19|4.43
cataluna|barcelona|Calders|FO|2|0.46
cataluna|barcelona|Calders|IZQESP|0|0
cataluna|barcelona|Caldes d'Estrac|IZQESP|0|0
cataluna|barcelona|Caldes de Montbui|PP|679|11.62
cataluna|barcelona|Caldes de Montbui|PSOE|1.644|28.15
cataluna|barcelona|Caldes de Montbui|VOX|274|4.69
cataluna|barcelona|Caldes de Montbui|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|143|2.44
cataluna|barcelona|Caldes de Montbui|SUMAR|191|3.27
cataluna|barcelona|Caldes de Montbui|PODEMOS|235|4.02
cataluna|barcelona|Caldes de Montbui|FO|15|0.25
cataluna|barcelona|Caldes de Montbui|IZQESP|7|0.11
cataluna|barcelona|Calella|PP|677|12.34
cataluna|barcelona|Calella|PSOE|1.464|26.7
cataluna|barcelona|Calella|VOX|337|6.14
cataluna|barcelona|Calella|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|116|2.11
cataluna|barcelona|Calella|SUMAR|144|2.62
cataluna|barcelona|Calella|PODEMOS|166|3.02
cataluna|barcelona|Calella|FO|16|0.29
cataluna|barcelona|Calella|IZQESP|1|0.01
cataluna|barcelona|Calldetenes|PP|33|3.75
cataluna|barcelona|Calldetenes|PSOE|118|13.4
cataluna|barcelona|Calldetenes|VOX|20|2.27
cataluna|barcelona|Calldetenes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|1.02
cataluna|barcelona|Calldetenes|SUMAR|13|1.47
cataluna|barcelona|Calldetenes|PODEMOS|20|2.27
cataluna|barcelona|Calldetenes|FO|6|0.68
cataluna|barcelona|Calldetenes|IZQESP|2|0.22
cataluna|barcelona|Callús|PP|35|5.37
cataluna|barcelona|Callús|PSOE|119|18.27
cataluna|barcelona|Callús|VOX|29|4.45
cataluna|barcelona|Callús|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|22|3.37
cataluna|barcelona|Callús|SUMAR|20|3.07
cataluna|barcelona|Callús|PODEMOS|14|2.15
cataluna|barcelona|Callús|FO|1|0.15
cataluna|barcelona|Callús|IZQESP|0|0
cataluna|barcelona|Calonge de Segarra|PP|3|3.89
cataluna|barcelona|Calonge de Segarra|PSOE|11|14.28
cataluna|barcelona|Calonge de Segarra|VOX|0|0
cataluna|barcelona|Calonge de Segarra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.59
cataluna|barcelona|Calonge de Segarra|SUMAR|0|0
cataluna|barcelona|Calonge de Segarra|PODEMOS|2|2.59
cataluna|barcelona|Calonge de Segarra|FO|0|0
cataluna|barcelona|Calonge de Segarra|IZQESP|0|0
cataluna|barcelona|Campins|PP|14|6.19
cataluna|barcelona|Campins|PSOE|40|17.69
cataluna|barcelona|Campins|VOX|4|1.76
cataluna|barcelona|Campins|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|2.21
cataluna|barcelona|Campins|SUMAR|20|8.84
cataluna|barcelona|Campins|PODEMOS|11|4.86
cataluna|barcelona|Campins|FO|1|0.44
cataluna|barcelona|Campins|IZQESP|0|0
cataluna|barcelona|Canet de Mar|PP|477|10.19
cataluna|barcelona|Canet de Mar|PSOE|1.212|25.89
cataluna|barcelona|Canet de Mar|VOX|224|4.78
cataluna|barcelona|Canet de Mar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|113|2.41
cataluna|barcelona|Canet de Mar|SUMAR|184|3.93
cataluna|barcelona|Canet de Mar|PODEMOS|164|3.5
cataluna|barcelona|Canet de Mar|FO|25|0.53
cataluna|barcelona|Canet de Mar|IZQESP|6|0.12
cataluna|barcelona|Canovelles|PP|671|16.54
cataluna|barcelona|Canovelles|PSOE|1.728|42.61
cataluna|barcelona|Canovelles|VOX|362|8.92
cataluna|barcelona|Canovelles|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|143|3.52
cataluna|barcelona|Canovelles|SUMAR|92|2.26
cataluna|barcelona|Canovelles|PODEMOS|168|4.14
cataluna|barcelona|Canovelles|FO|14|0.34
cataluna|barcelona|Canovelles|IZQESP|5|0.12
cataluna|barcelona|Cànoves i Samalús|PP|134|13.85
cataluna|barcelona|Cànoves i Samalús|PSOE|256|26.47
cataluna|barcelona|Cànoves i Samalús|VOX|54|5.58
cataluna|barcelona|Cànoves i Samalús|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|45|4.65
cataluna|barcelona|Cànoves i Samalús|SUMAR|53|5.48
cataluna|barcelona|Cànoves i Samalús|PODEMOS|48|4.96
cataluna|barcelona|Cànoves i Samalús|FO|4|0.41
cataluna|barcelona|Cànoves i Samalús|IZQESP|1|0.1
cataluna|barcelona|Canyelles|PP|219|14.59
cataluna|barcelona|Canyelles|PSOE|496|33.06
cataluna|barcelona|Canyelles|VOX|119|7.93
cataluna|barcelona|Canyelles|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|64|4.26
cataluna|barcelona|Canyelles|SUMAR|62|4.13
cataluna|barcelona|Canyelles|PODEMOS|59|3.93
cataluna|barcelona|Canyelles|FO|6|0.4
cataluna|barcelona|Canyelles|IZQESP|0|0
cataluna|barcelona|Capellades|PP|173|9.91
cataluna|barcelona|Capellades|PSOE|508|29.11
cataluna|barcelona|Capellades|VOX|88|5.04
cataluna|barcelona|Capellades|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|41|2.34
cataluna|barcelona|Capellades|SUMAR|30|1.71
cataluna|barcelona|Capellades|PODEMOS|75|4.29
cataluna|barcelona|Capellades|FO|4|0.22
cataluna|barcelona|Capellades|IZQESP|1|0.05
cataluna|barcelona|Capolat|PP|0|0
cataluna|barcelona|Capolat|PSOE|1|2.85
cataluna|barcelona|Capolat|VOX|0|0
cataluna|barcelona|Capolat|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|5.71
cataluna|barcelona|Capolat|SUMAR|1|2.85
cataluna|barcelona|Capolat|PODEMOS|2|5.71
cataluna|barcelona|Capolat|FO|0|0
cataluna|barcelona|Capolat|IZQESP|0|0
cataluna|barcelona|Cardedeu|PP|578|8.44
cataluna|barcelona|Cardedeu|PSOE|1.673|24.43
cataluna|barcelona|Cardedeu|VOX|283|4.13
cataluna|barcelona|Cardedeu|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|157|2.29
cataluna|barcelona|Cardedeu|SUMAR|442|6.45
cataluna|barcelona|Cardedeu|PODEMOS|399|5.82
cataluna|barcelona|Cardedeu|FO|22|0.32
cataluna|barcelona|Cardedeu|IZQESP|8|0.11
cataluna|barcelona|Cardona|PP|162|11.63
cataluna|barcelona|Cardona|PSOE|455|32.68
cataluna|barcelona|Cardona|VOX|65|4.66
cataluna|barcelona|Cardona|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|22|1.58
cataluna|barcelona|Cardona|SUMAR|26|1.86
cataluna|barcelona|Cardona|PODEMOS|32|2.29
cataluna|barcelona|Cardona|FO|1|0.07
cataluna|barcelona|Cardona|IZQESP|1|0.07
cataluna|barcelona|Carme|PP|18|6.29
cataluna|barcelona|Carme|PSOE|48|16.78
cataluna|barcelona|Carme|VOX|11|3.84
cataluna|barcelona|Carme|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|0.69
cataluna|barcelona|Carme|SUMAR|5|1.74
cataluna|barcelona|Carme|PODEMOS|5|1.74
cataluna|barcelona|Carme|FO|0|0
cataluna|barcelona|Carme|IZQESP|0|0
cataluna|barcelona|Casserres|PP|22|4.56
cataluna|barcelona|Casserres|PSOE|54|11.2
cataluna|barcelona|Casserres|VOX|14|2.9
cataluna|barcelona|Casserres|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.2
cataluna|barcelona|Casserres|SUMAR|19|3.94
cataluna|barcelona|Casserres|PODEMOS|10|2.07
cataluna|barcelona|Casserres|FO|0|0
cataluna|barcelona|Casserres|IZQESP|0|0
cataluna|barcelona|Castell de l'Areny|IZQESP|0|0
cataluna|barcelona|Castellar de n'Hug|IZQESP|0|0
cataluna|barcelona|Castellar del Riu|PP|0|0
cataluna|barcelona|Castellar del Riu|PSOE|3|5.88
cataluna|barcelona|Castellar del Riu|VOX|3|5.88
cataluna|barcelona|Castellar del Riu|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cataluna|barcelona|Castellar del Riu|SUMAR|1|1.96
cataluna|barcelona|Castellar del Riu|PODEMOS|0|0
cataluna|barcelona|Castellar del Riu|FO|0|0
cataluna|barcelona|Castellar del Riu|IZQESP|0|0
cataluna|barcelona|Castellar del Vallès|PP|922|10.79
cataluna|barcelona|Castellar del Vallès|PSOE|2.561|29.99
cataluna|barcelona|Castellar del Vallès|VOX|517|6.05
cataluna|barcelona|Castellar del Vallès|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|341|3.99
cataluna|barcelona|Castellar del Vallès|SUMAR|313|3.66
cataluna|barcelona|Castellar del Vallès|PODEMOS|367|4.29
cataluna|barcelona|Castellar del Vallès|FO|20|0.23
cataluna|barcelona|Castellar del Vallès|IZQESP|5|0.05
cataluna|barcelona|Castellbell i el Vilar|PP|76|7.65
cataluna|barcelona|Castellbell i el Vilar|PSOE|269|27.08
cataluna|barcelona|Castellbell i el Vilar|VOX|88|8.86
cataluna|barcelona|Castellbell i el Vilar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|33|3.32
cataluna|barcelona|Castellbell i el Vilar|SUMAR|36|3.62
cataluna|barcelona|Castellbell i el Vilar|PODEMOS|32|3.22
cataluna|barcelona|Castellbell i el Vilar|FO|5|0.5
cataluna|barcelona|Castellbell i el Vilar|IZQESP|0|0
cataluna|barcelona|Castellbisbal|PP|531|12.73
cataluna|barcelona|Castellbisbal|PSOE|1.289|30.92
cataluna|barcelona|Castellbisbal|VOX|324|7.77
cataluna|barcelona|Castellbisbal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|186|4.46
cataluna|barcelona|Castellbisbal|SUMAR|186|4.46
cataluna|barcelona|Castellbisbal|PODEMOS|186|4.46
cataluna|barcelona|Castellbisbal|FO|21|0.5
cataluna|barcelona|Castellbisbal|IZQESP|4|0.09
cataluna|barcelona|Castellcir|PP|18|6.18
cataluna|barcelona|Castellcir|PSOE|36|12.37
cataluna|barcelona|Castellcir|VOX|19|6.52
cataluna|barcelona|Castellcir|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|1.71
cataluna|barcelona|Castellcir|SUMAR|14|4.81
cataluna|barcelona|Castellcir|PODEMOS|12|4.12
cataluna|barcelona|Castellcir|FO|0|0
cataluna|barcelona|Castellcir|IZQESP|0|0
cataluna|barcelona|Castelldefels|PP|4.556|23.13
cataluna|barcelona|Castelldefels|PSOE|6.503|33.02
cataluna|barcelona|Castelldefels|VOX|1.372|6.96
cataluna|barcelona|Castelldefels|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|867|4.4
cataluna|barcelona|Castelldefels|SUMAR|918|4.66
cataluna|barcelona|Castelldefels|PODEMOS|927|4.7
cataluna|barcelona|Castelldefels|FO|58|0.29
cataluna|barcelona|Castelldefels|IZQESP|18|0.09
cataluna|barcelona|Castellet i la Gornal|PP|63|8.07
cataluna|barcelona|Castellet i la Gornal|PSOE|255|32.69
cataluna|barcelona|Castellet i la Gornal|VOX|65|8.33
cataluna|barcelona|Castellet i la Gornal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|41|5.25
cataluna|barcelona|Castellet i la Gornal|SUMAR|27|3.46
cataluna|barcelona|Castellet i la Gornal|PODEMOS|12|1.53
cataluna|barcelona|Castellet i la Gornal|FO|10|1.28
cataluna|barcelona|Castellet i la Gornal|IZQESP|0|0
cataluna|barcelona|Castellfollit de Riubregós|PP|6|9.23
