comunidad|provincia|municipio|partido|votos|porcentaje
cylm|cuenca|Atalaya del Cañavate|IZQESP|0|0
cylm|cuenca|Atalaya del Cañavate|PP|20|36.36
cylm|cuenca|Atalaya del Cañavate|PSOE|25|45.45
cylm|cuenca|Atalaya del Cañavate|VOX|8|14.54
cylm|cuenca|Atalaya del Cañavate|SUMAR|0|0
cylm|cuenca|Atalaya del Cañavate|PODEMOS|1|1.81
cylm|cuenca|Barajas de Melo|FO|0|0
cylm|cuenca|Barajas de Melo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|3.78
cylm|cuenca|Barajas de Melo|IZQESP|0|0
cylm|cuenca|Barajas de Melo|PP|137|32.38
cylm|cuenca|Barajas de Melo|PSOE|156|36.87
cylm|cuenca|Barajas de Melo|VOX|69|16.31
cylm|cuenca|Barajas de Melo|SUMAR|20|4.72
cylm|cuenca|Barajas de Melo|PODEMOS|16|3.78
cylm|cuenca|Barchín del Hoyo|FO|0|0
cylm|cuenca|Barchín del Hoyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.73
cylm|cuenca|Barchín del Hoyo|IZQESP|0|0
cylm|cuenca|Barchín del Hoyo|PP|24|32.87
cylm|cuenca|Barchín del Hoyo|PSOE|21|28.76
cylm|cuenca|Barchín del Hoyo|VOX|13|17.8
cylm|cuenca|Barchín del Hoyo|SUMAR|1|1.36
cylm|cuenca|Barchín del Hoyo|PODEMOS|2|2.73
cylm|cuenca|Bascuñana de San Pedro|FO|0|0
cylm|cuenca|Bascuñana de San Pedro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|cuenca|Bascuñana de San Pedro|IZQESP|0|0
cylm|cuenca|Bascuñana de San Pedro|PP|4|22.22
cylm|cuenca|Bascuñana de San Pedro|PSOE|9|50
cylm|cuenca|Bascuñana de San Pedro|VOX|0|0
cylm|cuenca|Bascuñana de San Pedro|SUMAR|1|5.55
cylm|cuenca|Bascuñana de San Pedro|PODEMOS|2|11.11
cylm|cuenca|Beamud|FO|0|0
cylm|cuenca|Beamud|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|3.22
cylm|cuenca|Beamud|IZQESP|0|0
cylm|cuenca|Beamud|PP|10|32.25
cylm|cuenca|Beamud|PSOE|11|35.48
cylm|cuenca|Beamud|VOX|6|19.35
cylm|cuenca|Beamud|SUMAR|0|0
cylm|cuenca|Beamud|PODEMOS|0|0
cylm|cuenca|Belinchón|FO|0|0
cylm|cuenca|Belinchón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|5.45
cylm|cuenca|Belinchón|IZQESP|0|0
cylm|cuenca|Belinchón|PP|82|37.27
