comunidad|provincia|municipio|partido|votos|porcentaje
cylm|albacete|Casas de Ves|IZQESP|0|0
cylm|albacete|Casas de Ves|PP|145|44.61
cylm|albacete|Casas de Ves|PSOE|125|38.46
cylm|albacete|Casas de Ves|VOX|31|9.53
cylm|albacete|Casas de Ves|SUMAR|3|0.92
cylm|albacete|Casas de Ves|PODEMOS|3|0.92
cylm|albacete|Caudete|FO|15|0.37
cylm|albacete|Caudete|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|264|6.59
cylm|albacete|Caudete|IZQESP|6|0.14
cylm|albacete|Caudete|PP|1.560|38.96
cylm|albacete|Caudete|PSOE|1.180|29.47
cylm|albacete|Caudete|VOX|604|15.08
cylm|albacete|Caudete|SUMAR|107|2.67
cylm|albacete|Caudete|PODEMOS|73|1.82
cylm|albacete|Cenizate|FO|1|0.2
cylm|albacete|Cenizate|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|29|5.8
cylm|albacete|Cenizate|IZQESP|0|0
cylm|albacete|Cenizate|PP|148|29.59
cylm|albacete|Cenizate|PSOE|261|52.2
cylm|albacete|Cenizate|VOX|23|4.59
cylm|albacete|Cenizate|SUMAR|13|2.6
cylm|albacete|Cenizate|PODEMOS|14|2.8
cylm|albacete|Chinchilla de Monte-Aragón|FO|4|0.21
cylm|albacete|Chinchilla de Monte-Aragón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|125|6.67
cylm|albacete|Chinchilla de Monte-Aragón|IZQESP|0|0
cylm|albacete|Chinchilla de Monte-Aragón|PP|744|39.74
cylm|albacete|Chinchilla de Monte-Aragón|PSOE|596|31.83
cylm|albacete|Chinchilla de Monte-Aragón|VOX|227|12.12
cylm|albacete|Chinchilla de Monte-Aragón|SUMAR|65|3.47
cylm|albacete|Chinchilla de Monte-Aragón|PODEMOS|45|2.4
cylm|albacete|Corral-Rubio|FO|1|0.53
cylm|albacete|Corral-Rubio|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|5.31
cylm|albacete|Corral-Rubio|IZQESP|0|0
cylm|albacete|Corral-Rubio|PP|101|53.72
cylm|albacete|Corral-Rubio|PSOE|55|29.25
cylm|albacete|Corral-Rubio|VOX|13|6.91
cylm|albacete|Corral-Rubio|SUMAR|1|0.53
cylm|albacete|Corral-Rubio|PODEMOS|2|1.06
cylm|albacete|Cotillas|FO|0|0
cylm|albacete|Cotillas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|4.34
cylm|albacete|Cotillas|IZQESP|1|1.44
cylm|albacete|Cotillas|PP|22|31.88
cylm|albacete|Cotillas|PSOE|28|40.57
cylm|albacete|Cotillas|VOX|11|15.94
cylm|albacete|Cotillas|SUMAR|3|4.34
cylm|albacete|Cotillas|PODEMOS|0|0
cylm|albacete|Elche de la Sierra|FO|2|0.12
cylm|albacete|Elche de la Sierra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|66|4.22
cylm|albacete|Elche de la Sierra|IZQESP|4|0.25
cylm|albacete|Elche de la Sierra|PP|566|36.23
cylm|albacete|Elche de la Sierra|PSOE|671|42.95
cylm|albacete|Elche de la Sierra|VOX|154|9.85
cylm|albacete|Elche de la Sierra|SUMAR|27|1.72
cylm|albacete|Elche de la Sierra|PODEMOS|25|1.6
cylm|albacete|Férez|FO|0|0
cylm|albacete|Férez|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|0.84
cylm|albacete|Férez|IZQESP|0|0
