comunidad|provincia|municipio|partido|votos|porcentaje
cylm|guadalajara|Campisábalos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4.54
cylm|guadalajara|Campisábalos|IZQESP|0|0
cylm|guadalajara|Campisábalos|PP|14|31.81
cylm|guadalajara|Campisábalos|PSOE|14|31.81
cylm|guadalajara|Campisábalos|VOX|7|15.9
cylm|guadalajara|Campisábalos|SUMAR|1|2.27
cylm|guadalajara|Campisábalos|PODEMOS|3|6.81
cylm|guadalajara|Cañizar|FO|0|0
cylm|guadalajara|Cañizar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|8.77
cylm|guadalajara|Cañizar|IZQESP|0|0
cylm|guadalajara|Cañizar|PP|33|57.89
cylm|guadalajara|Cañizar|PSOE|3|5.26
cylm|guadalajara|Cañizar|VOX|9|15.78
cylm|guadalajara|Cañizar|SUMAR|6|10.52
cylm|guadalajara|Cañizar|PODEMOS|0|0
cylm|guadalajara|Canredondo|FO|0|0
cylm|guadalajara|Canredondo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|5.08
cylm|guadalajara|Canredondo|IZQESP|0|0
cylm|guadalajara|Canredondo|PP|32|54.23
cylm|guadalajara|Canredondo|PSOE|13|22.03
cylm|guadalajara|Canredondo|VOX|7|11.86
cylm|guadalajara|Canredondo|SUMAR|0|0
cylm|guadalajara|Canredondo|PODEMOS|1|1.69
cylm|guadalajara|Cantalojas|FO|1|1.33
cylm|guadalajara|Cantalojas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.66
cylm|guadalajara|Cantalojas|IZQESP|0|0
cylm|guadalajara|Cantalojas|PP|27|36
cylm|guadalajara|Cantalojas|PSOE|27|36
cylm|guadalajara|Cantalojas|VOX|10|13.33
cylm|guadalajara|Cantalojas|SUMAR|4|5.33
cylm|guadalajara|Cantalojas|PODEMOS|3|4
cylm|guadalajara|Cardoso de la Sierra, El|FO|1|3.12
cylm|guadalajara|Cardoso de la Sierra, El|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Cardoso de la Sierra, El|IZQESP|0|0
cylm|guadalajara|Cardoso de la Sierra, El|PP|4|12.5
cylm|guadalajara|Cardoso de la Sierra, El|PSOE|22|68.75
cylm|guadalajara|Cardoso de la Sierra, El|VOX|-|-
cylm|guadalajara|Cardoso de la Sierra, El|SUMAR|1|3.12
